roothog_id,n_proteins,n_taxa,taxa_list
724433,1,1,9606
724437,1,1,9606
724539,1,1,10090
724091,1,1,9606
724092,1,1,10116
724095,1,1,9606
724066,1,1,9606
724069,1,1,9606
724072,1,1,9606
724085,1,1,9606
724577,1,1,9606
724123,1,1,9606
724149,1,1,9606
724100,1,1,9606
724101,1,1,9606
724102,1,1,9606
724103,1,1,9606
724086,1,1,9606
724090,1,1,9606
723644,1,1,9606
723646,1,1,9606
723654,1,1,9606
723657,1,1,9606
723659,1,1,9606
723661,1,1,9606
723664,1,1,9606
724118,1,1,9606
437910,1,1,227321
437930,1,1,227321
436067,1,1,330879
436219,1,1,330879
724211,1,1,9606
724248,1,1,9606
724346,1,1,9606
724153,1,1,9606
438172,1,1,227321
438523,1,1,227321
438541,1,1,227321
437744,1,1,510516
437779,1,1,227321
437787,1,1,227321
437793,1,1,227321
437853,1,1,227321
434856,1,1,227321
434870,1,1,227321
434584,1,1,510516
434613,1,1,227321
434680,1,1,227321
437943,1,1,227321
438094,1,1,227321
438122,1,1,227321
724554,1,1,10116
724555,1,1,10116
724575,1,1,9606
724198,1,1,9606
724199,1,1,9606
434777,1,1,227321
434810,1,1,330879
434825,1,1,227321
724716,1,1,9606
724719,1,1,9606
724722,1,1,9606
724729,1,1,9606
724730,1,1,9606
725953,1,1,10090
726116,1,1,9606
726236,1,1,9606
724862,1,1,9606
724915,1,1,65489
724761,1,1,9606
724764,1,1,10090
724767,1,1,9606
724768,1,1,9606
724773,1,1,9606
724700,1,1,9606
725009,1,1,9606
725014,1,1,9606
725016,1,1,9606
724777,1,1,10116
724821,1,1,9606
724845,1,1,9606
724857,1,1,9606
724858,1,1,9606
724163,1,1,9606
724174,1,1,10116
724176,1,1,9606
724188,1,1,9606
724191,1,1,9606
724192,1,1,9606
724197,1,1,9606
724997,1,1,10090
726597,1,1,9606
726576,1,1,9606
726582,1,1,9606
726585,1,1,9606
726562,1,1,9606
415938,1,1,190485
423654,1,1,5599
431619,1,1,500485
725042,1,1,9606
725047,1,1,9606
725076,1,1,10090
726586,1,1,9606
726588,1,1,9606
726590,1,1,9606
726593,1,1,9606
726594,1,1,10090
725094,1,1,9606
725106,1,1,10090
725110,1,1,10090
725178,1,1,9606
725259,1,1,9606
725298,1,1,7955
725031,1,1,9606
725036,1,1,9606
726294,1,1,9606
726546,1,1,9606
725382,1,1,9606
725599,1,1,9606
725601,1,1,9606
725624,1,1,10116
725779,1,1,10116
725855,1,1,9606
726553,1,1,9606
726557,1,1,9606
726648,1,1,9606
726651,1,1,9606
726653,1,1,9606
726656,1,1,10090
726657,1,1,9606
726631,1,1,9606
435063,1,1,227321
435081,1,1,227321
435120,1,1,330879
434733,1,1,227321
726565,1,1,9606
726566,1,1,10090
726551,1,1,9606
726552,1,1,9606
415249,1,1,190485
435171,1,1,330879
435174,1,1,330879
435236,1,1,227321
435249,1,1,227321
435271,1,1,330879
435002,1,1,227321
435051,1,1,330879
432867,1,1,227321
406985,1,1,559292
406988,1,1,237561
406993,1,1,559292
407016,1,1,237561
407018,1,1,559292
407024,1,1,237561
407027,1,1,237561
434515,1,1,227321
433247,1,1,227321
433349,1,1,227321
433497,1,1,227321
433527,1,1,227321
433545,1,1,227321
433551,1,1,227321
433934,1,1,510516
406934,1,1,559292
406935,1,1,559292
406936,1,1,559292
434330,1,1,510516
434467,1,1,33178
434478,1,1,227321
434491,1,1,330879
434497,1,1,510516
406942,1,1,559292
406943,1,1,559292
406944,1,1,559292
406929,1,1,559292
406930,1,1,559292
406931,1,1,559292
406932,1,1,559292
406933,1,1,559292
726634,1,1,9606
726636,1,1,9606
726638,1,1,9606
726640,1,1,9606
726641,1,1,9606
726622,1,1,9606
406939,1,1,559292
406940,1,1,559292
726662,1,1,9606
726666,1,1,9606
726667,1,1,9606
726740,1,1,9606
726741,1,1,9606
726745,1,1,9606
726747,1,1,9606
726728,1,1,9606
726671,1,1,9606
726673,1,1,9606
726674,1,1,9606
726675,1,1,9606
726684,1,1,9606
726658,1,1,9606
726659,1,1,9606
726660,1,1,9606
726604,1,1,9606
726610,1,1,10090
726612,1,1,9606
726698,1,1,9606
726702,1,1,9606
726686,1,1,9606
726688,1,1,9606
726692,1,1,9606
434064,1,1,510516
415411,1,1,5499
415677,1,1,7788
726624,1,1,9606
726628,1,1,9606
726629,1,1,10116
726630,1,1,9606
726601,1,1,9606
406829,1,1,559292
406857,1,1,559292
406862,1,1,559292
406863,1,1,559292
406864,1,1,559292
406870,1,1,559292
406734,1,1,559292
406742,1,1,559292
726796,1,1,9606
726779,1,1,9796
726781,1,1,9606
726786,1,1,9606
726787,1,1,9606
726788,1,1,9606
726768,1,1,9606
726769,1,1,9606
726706,1,1,9606
726710,1,1,9606
726711,1,1,9606
726716,1,1,9606
726717,1,1,9606
726791,1,1,10090
726792,1,1,9606
726794,1,1,9606
726731,1,1,9606
726733,1,1,9606
726737,1,1,9606
726720,1,1,9606
726721,1,1,9606
726724,1,1,9606
726725,1,1,9606
726726,1,1,10090
726760,1,1,9606
726765,1,1,10090
726766,1,1,9606
726837,1,1,9606
726840,1,1,9606
726841,1,1,10090
726842,1,1,9606
726846,1,1,9606
406950,1,1,559292
406953,1,1,559292
406965,1,1,559292
406937,1,1,559292
406938,1,1,559292
726773,1,1,10116
726775,1,1,9606
726778,1,1,9606
406971,1,1,559292
406972,1,1,559292
406975,1,1,559292
406984,1,1,559292
406946,1,1,559292
406947,1,1,559292
406948,1,1,559292
406949,1,1,559292
406750,1,1,559292
406768,1,1,284593
406776,1,1,559292
406789,1,1,559292
406966,1,1,559292
406967,1,1,559292
406968,1,1,559292
406969,1,1,559292
406519,1,1,237561
406534,1,1,559292
406570,1,1,237561
406577,1,1,237561
406602,1,1,237561
406604,1,1,237561
406463,1,1,237561
406465,1,1,237561
726885,1,1,9606
726867,1,1,9606
726868,1,1,9606
726870,1,1,9606
726874,1,1,9606
726875,1,1,9606
726856,1,1,9606
726857,1,1,9606
726819,1,1,9606
726807,1,1,10090
726810,1,1,9606
726877,1,1,9606
726878,1,1,10090
726879,1,1,10116
726880,1,1,9606
726884,1,1,10090
726823,1,1,9606
726824,1,1,9606
726826,1,1,9606
726830,1,1,10090
726812,1,1,9606
726813,1,1,9606
726817,1,1,10090
726818,1,1,9606
726864,1,1,10090
726849,1,1,9606
726852,1,1,9606
726854,1,1,10090
726956,1,1,9606
726960,1,1,9606
726963,1,1,10090
726970,1,1,9606
406885,1,1,559292
406888,1,1,237561
406913,1,1,559292
406914,1,1,559292
406915,1,1,559292
406807,1,1,644223
406810,1,1,559292
726860,1,1,9606
406922,1,1,559292
406923,1,1,559292
406924,1,1,559292
406926,1,1,559292
406927,1,1,559292
406928,1,1,559292
406874,1,1,559292
406875,1,1,559292
406472,1,1,237561
406490,1,1,237561
406491,1,1,237561
406501,1,1,237561
406503,1,1,237561
406510,1,1,237561
406916,1,1,559292
406917,1,1,559292
406652,1,1,559292
406653,1,1,559292
406673,1,1,559292
406514,1,1,237561
406518,1,1,237561
726900,1,1,9606
726905,1,1,9606
726916,1,1,9606
406702,1,1,559292
406710,1,1,559292
406718,1,1,559292
406719,1,1,559292
406614,1,1,237561
406622,1,1,237561
406626,1,1,559292
406641,1,1,559292
406339,1,1,559292
406348,1,1,559292
406353,1,1,559292
406354,1,1,559292
406366,1,1,237561
406367,1,1,237561
406689,1,1,559292
406701,1,1,237561
726929,1,1,9606
726936,1,1,9606
726938,1,1,9606
726952,1,1,9606
406373,1,1,559292
406374,1,1,559292
406377,1,1,237561
406384,1,1,559292
727112,1,1,10090
727093,1,1,9606
727099,1,1,9606
727101,1,1,9606
727082,1,1,9606
406209,1,1,237561
406215,1,1,237561
406217,1,1,237561
727025,1,1,9606
726980,1,1,9606
726983,1,1,10090
727000,1,1,9606
727004,1,1,9606
727106,1,1,10116
727107,1,1,9606
727109,1,1,9606
727062,1,1,9606
727026,1,1,9606
727036,1,1,10090
727038,1,1,9606
727043,1,1,9606
727047,1,1,9606
727017,1,1,9606
727019,1,1,9606
726888,1,1,10090
726890,1,1,9606
726891,1,1,9606
726893,1,1,9606
726895,1,1,9606
727053,1,1,9606
727056,1,1,9606
727059,1,1,9606
406415,1,1,237561
406368,1,1,559292
406369,1,1,559292
727085,1,1,9606
727087,1,1,10090
727088,1,1,9606
727089,1,1,9606
727091,1,1,9606
406458,1,1,237561
406393,1,1,559292
406396,1,1,559292
406398,1,1,559292
406399,1,1,559292
406404,1,1,237561
406405,1,1,559292
406407,1,1,559292
406195,1,1,237561
406418,1,1,237561
406419,1,1,237561
406424,1,1,237561
406435,1,1,237561
406446,1,1,237561
406453,1,1,237561
406456,1,1,237561
406219,1,1,559292
406221,1,1,237561
406232,1,1,559292
406168,1,1,237561
406169,1,1,559292
406170,1,1,559292
406172,1,1,559292
406183,1,1,237561
727125,1,1,9606
727126,1,1,9606
727263,1,1,9606
727264,1,1,9606
727265,1,1,9606
727236,1,1,9606
727241,1,1,9606
727253,1,1,9606
727133,1,1,9606
727134,1,1,9606
727135,1,1,9606
727145,1,1,9606
727146,1,1,9606
727119,1,1,9606
727123,1,1,9606
727124,1,1,9606
727173,1,1,10090
727182,1,1,9606
727187,1,1,9606
727157,1,1,9606
727158,1,1,9606
727160,1,1,9606
727161,1,1,9606
727163,1,1,9606
727073,1,1,9606
727077,1,1,9606
727078,1,1,9606
727079,1,1,9606
727081,1,1,9606
727166,1,1,10090
727167,1,1,9606
727170,1,1,9606
406275,1,1,237561
406295,1,1,559292
406309,1,1,559292
406312,1,1,559292
406315,1,1,237561
406207,1,1,237561
406208,1,1,237561
727217,1,1,9606
406321,1,1,559292
406322,1,1,559292
406323,1,1,237561
406325,1,1,559292
406333,1,1,237561
406335,1,1,237561
406235,1,1,237561
406248,1,1,559292
406114,1,1,284593
406071,1,1,559292
406076,1,1,237561
406077,1,1,559292
406082,1,1,559292
406086,1,1,237561
406091,1,1,237561
406098,1,1,559292
727254,1,1,9606
727255,1,1,9606
727256,1,1,9606
727211,1,1,9606
406108,1,1,237561
406110,1,1,559292
406112,1,1,559292
406113,1,1,237561
727292,1,1,10090
727615,1,1,9606
727618,1,1,9606
727619,1,1,9913
727620,1,1,9606
727624,1,1,9606
727600,1,1,9606
727602,1,1,9606
727329,1,1,9606
727334,1,1,9606
727335,1,1,10090
727278,1,1,9606
727279,1,1,9606
727283,1,1,9606
727287,1,1,9606
727291,1,1,9606
727439,1,1,9606
727450,1,1,9606
727346,1,1,9606
727348,1,1,9606
727356,1,1,9606
727307,1,1,9606
727308,1,1,10090
727311,1,1,9606
727218,1,1,9606
727219,1,1,9606
727220,1,1,9606
727209,1,1,9606
727413,1,1,9606
727414,1,1,9606
727418,1,1,10090
727420,1,1,9606
727650,1,1,9606
406004,1,1,237561
406016,1,1,559292
406018,1,1,559292
406022,1,1,559292
405979,1,1,559292
405980,1,1,559292
405983,1,1,559292
727692,1,1,9606
727693,1,1,9606
727661,1,1,9606
727664,1,1,9606
727665,1,1,10090
727671,1,1,9606
727674,1,1,9606
727675,1,1,9606
727598,1,1,9606
727486,1,1,10090
727495,1,1,10090
727502,1,1,9606
727679,1,1,10090
727686,1,1,9606
727687,1,1,9606
727690,1,1,9606
727603,1,1,9606
727605,1,1,9606
727608,1,1,9606
727507,1,1,10090
727522,1,1,9606
727527,1,1,9606
727553,1,1,9606
727595,1,1,9606
727632,1,1,9606
727635,1,1,10090
727647,1,1,9606
727759,1,1,10090
727765,1,1,9606
727769,1,1,9606
727773,1,1,9606
727774,1,1,9606
406138,1,1,559292
406101,1,1,237561
406102,1,1,237561
727651,1,1,9606
727652,1,1,10090
727654,1,1,9606
727657,1,1,9606
727630,1,1,9606
406161,1,1,559292
406167,1,1,237561
406118,1,1,559292
406120,1,1,559292
406121,1,1,559292
406125,1,1,559292
406127,1,1,559292
406133,1,1,237561
405984,1,1,559292
405985,1,1,237561
405989,1,1,237561
406150,1,1,559292
406153,1,1,237561
406155,1,1,559292
406156,1,1,559292
406157,1,1,559292
728031,1,1,9606
728033,1,1,9606
727803,1,1,10090
405921,1,1,559292
405926,1,1,237561
405928,1,1,559292
405930,1,1,237561
405932,1,1,559292
728065,1,1,10090
728076,1,1,9606
728116,1,1,9606
728134,1,1,9606
727857,1,1,9606
727876,1,1,9606
728026,1,1,9606
728028,1,1,9606
727696,1,1,10090
727697,1,1,10090
727699,1,1,9606
727705,1,1,9606
727706,1,1,10090
727709,1,1,9606
728038,1,1,9606
728040,1,1,10090
727746,1,1,9606
727748,1,1,9606
727754,1,1,9606
727755,1,1,10090
727718,1,1,9606
727719,1,1,9606
727724,1,1,10090
727726,1,1,10090
727776,1,1,9606
727779,1,1,9606
727781,1,1,9606
727785,1,1,9606
727788,1,1,9606
727797,1,1,9606
728568,1,1,9606
728584,1,1,9606
406048,1,1,237561
405990,1,1,237561
406002,1,1,237561
727822,1,1,9606
727830,1,1,9606
727839,1,1,10090
727841,1,1,9606
727849,1,1,9606
406061,1,1,559292
406064,1,1,559292
406068,1,1,237561
406070,1,1,559292
406028,1,1,559292
406030,1,1,237561
406037,1,1,559292
406044,1,1,237561
405899,1,1,237561
405901,1,1,237561
405902,1,1,237561
405906,1,1,237561
405908,1,1,559292
405911,1,1,559292
406052,1,1,237561
406059,1,1,237561
728646,1,1,9606
728651,1,1,10090
728664,1,1,9606
728631,1,1,10090
728633,1,1,9606
728620,1,1,9606
405841,1,1,237561
405844,1,1,559292
728188,1,1,9606
728191,1,1,9606
728193,1,1,9606
728194,1,1,9606
728195,1,1,9606
728640,1,1,9606
728643,1,1,10090
728644,1,1,9606
728198,1,1,9606
728199,1,1,9606
728271,1,1,9606
728305,1,1,9606
728323,1,1,9606
728154,1,1,9606
728182,1,1,9606
728186,1,1,9606
728602,1,1,9606
728349,1,1,9606
728353,1,1,9606
728359,1,1,9606
728364,1,1,9606
728441,1,1,9606
728452,1,1,9606
728196,1,1,9606
728625,1,1,9606
728626,1,1,10090
728628,1,1,9606
728603,1,1,9606
728607,1,1,10090
728610,1,1,9606
728611,1,1,9606
728824,1,1,9606
405934,1,1,559292
405935,1,1,559292
405937,1,1,559292
405945,1,1,237561
405947,1,1,237561
405914,1,1,559292
405916,1,1,559292
728623,1,1,9606
405954,1,1,559292
405955,1,1,237561
405957,1,1,237561
405959,1,1,559292
405960,1,1,237561
405966,1,1,559292
405968,1,1,559292
405970,1,1,559292
405853,1,1,559292
405808,1,1,237561
405812,1,1,237561
405819,1,1,559292
405820,1,1,559292
405822,1,1,559292
405824,1,1,237561
405825,1,1,559292
729032,1,1,9606
729033,1,1,9606
729039,1,1,9606
729040,1,1,10090
729042,1,1,9606
729045,1,1,9606
405757,1,1,559292
405759,1,1,559292
728706,1,1,9606
728719,1,1,9606
728722,1,1,9606
729048,1,1,10090
729052,1,1,9606
729060,1,1,9606
729068,1,1,9606
729073,1,1,9606
728745,1,1,10090
728746,1,1,9606
728750,1,1,9606
728753,1,1,9606
728771,1,1,9606
728667,1,1,9606
728670,1,1,9606
728694,1,1,9606
728825,1,1,10090
728830,1,1,9606
728850,1,1,9606
728909,1,1,9606
728809,1,1,9606
728816,1,1,9606
728817,1,1,9606
728818,1,1,9606
405829,1,1,237561
729018,1,1,9606
729023,1,1,9606
728921,1,1,9606
728958,1,1,9606
729003,1,1,10090
729630,1,1,9606
729648,1,1,9606
405856,1,1,559292
405857,1,1,237561
405862,1,1,559292
405868,1,1,237561
405870,1,1,559292
405872,1,1,237561
405875,1,1,237561
405826,1,1,559292
405752,1,1,559292
405754,1,1,237561
405881,1,1,237561
405885,1,1,237561
405888,1,1,237561
405891,1,1,237561
405896,1,1,237561
405855,1,1,559292
405762,1,1,559292
405764,1,1,559292
405765,1,1,559292
405766,1,1,559292
405736,1,1,559292
405740,1,1,559292
405742,1,1,559292
405748,1,1,237561
405791,1,1,559292
405800,1,1,559292
405805,1,1,559292
405806,1,1,237561
405773,1,1,559292
405776,1,1,559292
405778,1,1,559292
405780,1,1,237561
405653,1,1,559292
405659,1,1,237561
405662,1,1,559292
405670,1,1,237561
405672,1,1,284593
405673,1,1,237561
405785,1,1,559292
405788,1,1,559292
729177,1,1,9606
405682,1,1,559292
405687,1,1,237561
405688,1,1,237561
405693,1,1,559292
405696,1,1,559292
405644,1,1,237561
405646,1,1,237561
729649,1,1,9606
729651,1,1,9606
729654,1,1,9606
729246,1,1,9606
729601,1,1,9606
729605,1,1,9606
729618,1,1,9606
729624,1,1,9606
405724,1,1,559292
405725,1,1,237561
405727,1,1,559292
405731,1,1,237561
405734,1,1,237561
405700,1,1,559292
405708,1,1,559292
405714,1,1,237561
405597,1,1,559292
405598,1,1,237561
405574,1,1,559292
405578,1,1,559292
405582,1,1,559292
405583,1,1,237561
405586,1,1,559292
405723,1,1,559292
729089,1,1,9606
729115,1,1,10090
729714,1,1,10090
729720,1,1,9606
729701,1,1,9606
405594,1,1,559292
405595,1,1,237561
405596,1,1,559292
405781,1,1,237561
405756,1,1,559292
729208,1,1,10090
729239,1,1,9606
729245,1,1,10090
729076,1,1,9606
729083,1,1,9606
729084,1,1,9606
729733,1,1,9606
729736,1,1,10090
729737,1,1,9606
729830,1,1,10090
729832,1,1,10090
729833,1,1,9606
729834,1,1,9606
729836,1,1,9606
729741,1,1,9606
729745,1,1,9606
729746,1,1,9606
729749,1,1,9606
729757,1,1,9606
729759,1,1,9606
729724,1,1,9606
729729,1,1,10090
729671,1,1,9606
729672,1,1,10090
729674,1,1,10090
729776,1,1,9606
729777,1,1,9606
729760,1,1,9606
729765,1,1,9606
729774,1,1,9606
405719,1,1,559292
405720,1,1,237561
405676,1,1,559292
405677,1,1,237561
729680,1,1,9606
729682,1,1,10090
729685,1,1,9606
729666,1,1,9606
405606,1,1,237561
405610,1,1,559292
405614,1,1,559292
405588,1,1,237561
405589,1,1,559292
729806,1,1,9606
729808,1,1,9606
729816,1,1,9606
405634,1,1,559292
405637,1,1,559292
405638,1,1,559292
405642,1,1,559292
405643,1,1,559292
405601,1,1,559292
405603,1,1,237561
405604,1,1,237561
405506,1,1,559292
405507,1,1,559292
405508,1,1,559292
405511,1,1,237561
405512,1,1,559292
405514,1,1,237561
405626,1,1,237561
405630,1,1,237561
729819,1,1,9606
729822,1,1,9606
729805,1,1,9606
405517,1,1,237561
405524,1,1,559292
405525,1,1,237561
405529,1,1,559292
405530,1,1,237561
729936,1,1,9606
729912,1,1,9606
729913,1,1,9606
405438,1,1,559292
405440,1,1,559292
405441,1,1,559292
405445,1,1,559292
405449,1,1,559292
729844,1,1,9606
729849,1,1,9606
729939,1,1,10090
729948,1,1,9606
729951,1,1,10090
729926,1,1,9606
729928,1,1,9606
729929,1,1,10090
729865,1,1,9606
729871,1,1,9606
729852,1,1,10090
729858,1,1,9606
729860,1,1,10090
729840,1,1,10116
729841,1,1,9606
729842,1,1,9606
729794,1,1,9606
729800,1,1,10090
729802,1,1,9606
729875,1,1,9606
729884,1,1,9606
729886,1,1,9606
729861,1,1,10090
729863,1,1,9606
405515,1,1,237561
405516,1,1,237561
729919,1,1,9606
729920,1,1,9606
729922,1,1,10090
729903,1,1,9606
729907,1,1,10090
729910,1,1,9606
405535,1,1,237561
405537,1,1,237561
405542,1,1,559292
405545,1,1,559292
405549,1,1,237561
405552,1,1,559292
405554,1,1,559292
405555,1,1,559292
405556,1,1,237561
405559,1,1,559292
405563,1,1,237561
405564,1,1,237561
405567,1,1,559292
405570,1,1,237561
405572,1,1,237561
405573,1,1,237561
405450,1,1,284593
405391,1,1,559292
405399,1,1,237561
405400,1,1,559292
405402,1,1,559292
405403,1,1,559292
405404,1,1,559292
405405,1,1,559292
405488,1,1,559292
405453,1,1,559292
405454,1,1,559292
405462,1,1,237561
405463,1,1,237561
405464,1,1,237561
405465,1,1,559292
405467,1,1,559292
405319,1,1,237561
405320,1,1,559292
405322,1,1,559292
405472,1,1,559292
405476,1,1,559292
405479,1,1,237561
405481,1,1,237561
405486,1,1,559292
405327,1,1,559292
405329,1,1,559292
405331,1,1,559292
405332,1,1,237561
405337,1,1,559292
405312,1,1,559292
405314,1,1,559292
405317,1,1,559292
729911,1,1,9606
730012,1,1,9606
730014,1,1,9606
730015,1,1,9606
730023,1,1,10090
730025,1,1,9606
730000,1,1,10116
730008,1,1,10116
730037,1,1,9606
730155,1,1,10090
730157,1,1,10090
730160,1,1,9606
730162,1,1,10090
730147,1,1,9606
730148,1,1,10090
730152,1,1,9606
730040,1,1,10090
730041,1,1,9606
730044,1,1,9606
730046,1,1,9606
730028,1,1,9606
730029,1,1,9606
730033,1,1,9606
730036,1,1,9606
730090,1,1,10090
730097,1,1,9606
730102,1,1,9606
730052,1,1,10090
730058,1,1,9606
730059,1,1,9606
730064,1,1,9606
730075,1,1,9606
405469,1,1,559292
405412,1,1,237561
729989,1,1,7955
729953,1,1,9606
729954,1,1,9606
729959,1,1,9606
729966,1,1,10090
730081,1,1,9606
405323,1,1,559292
405326,1,1,559292
730136,1,1,9606
730137,1,1,9606
730139,1,1,10090
730103,1,1,9606
730104,1,1,10090
730107,1,1,10116
405341,1,1,559292
405344,1,1,559292
405345,1,1,559292
405346,1,1,559292
405347,1,1,559292
405348,1,1,559292
405353,1,1,559292
405357,1,1,559292
405253,1,1,559292
405254,1,1,559292
405262,1,1,559292
405359,1,1,559292
405362,1,1,237561
405369,1,1,559292
405375,1,1,559292
405380,1,1,559292
730128,1,1,9606
405266,1,1,559292
405267,1,1,559292
405269,1,1,559292
405270,1,1,559292
405273,1,1,559292
405275,1,1,559292
405250,1,1,559292
730442,1,1,9606
730450,1,1,10090
730458,1,1,10090
730461,1,1,9606
730419,1,1,9606
730431,1,1,9606
730440,1,1,10090
730398,1,1,9606
730307,1,1,10090
730346,1,1,9606
730181,1,1,9606
730188,1,1,9606
730190,1,1,9606
730192,1,1,9606
730209,1,1,10090
730441,1,1,9606
730352,1,1,9606
730354,1,1,9606
730355,1,1,9606
730357,1,1,9606
730363,1,1,9606
730210,1,1,10090
730240,1,1,9606
730292,1,1,10116
730110,1,1,9606
730115,1,1,9606
730121,1,1,9606
730123,1,1,9606
730364,1,1,9606
730365,1,1,9606
730370,1,1,9606
730372,1,1,9606
730405,1,1,10090
730413,1,1,9606
730374,1,1,9606
730376,1,1,10090
730381,1,1,9606
730383,1,1,9606
730390,1,1,9606
730519,1,1,9606
405287,1,1,559292
405288,1,1,559292
405289,1,1,559292
405292,1,1,559292
405263,1,1,559292
405265,1,1,559292
730399,1,1,9606
730400,1,1,9606
405210,1,1,237561
405293,1,1,237561
405297,1,1,559292
405298,1,1,559292
405300,1,1,559292
405306,1,1,559292
405309,1,1,559292
405285,1,1,237561
405217,1,1,284593
405218,1,1,559292
405219,1,1,559292
405220,1,1,559292
405221,1,1,559292
405190,1,1,237561
405206,1,1,237561
405207,1,1,559292
731428,1,1,9606
731441,1,1,10090
730825,1,1,9606
730840,1,1,9606
730844,1,1,9606
730883,1,1,9606
730961,1,1,9606
731202,1,1,10090
730464,1,1,9606
730472,1,1,9606
730474,1,1,9606
730475,1,1,10090
731210,1,1,9606
731217,1,1,9606
731235,1,1,9606
731358,1,1,10090
730498,1,1,9606
730510,1,1,9606
730478,1,1,9606
730483,1,1,9606
730484,1,1,9606
730485,1,1,9606
730488,1,1,9606
730489,1,1,9606
730530,1,1,10116
730531,1,1,9606
730567,1,1,9606
730568,1,1,9606
730648,1,1,9606
730662,1,1,10090
730490,1,1,9606
730496,1,1,9606
405236,1,1,559292
405212,1,1,559292
405216,1,1,559292
730732,1,1,9606
730715,1,1,9606
730716,1,1,9606
730717,1,1,10090
730724,1,1,9606
405245,1,1,559292
405247,1,1,559292
405225,1,1,559292
405230,1,1,237561
405231,1,1,559292
405232,1,1,559292
405233,1,1,559292
405234,1,1,559292
405151,1,1,559292
405152,1,1,559292
405156,1,1,559292
405237,1,1,559292
405240,1,1,559292
405241,1,1,237561
405243,1,1,559292
405244,1,1,559292
730726,1,1,10090
405160,1,1,559292
405162,1,1,559292
405167,1,1,559292
405168,1,1,559292
405170,1,1,559292
405146,1,1,237561
405150,1,1,559292
405188,1,1,559292
405189,1,1,559292
405172,1,1,559292
405174,1,1,559292
405175,1,1,559292
405177,1,1,559292
405178,1,1,559292
405179,1,1,559292
405105,1,1,559292
405106,1,1,559292
405108,1,1,559292
405109,1,1,559292
405112,1,1,559292
405181,1,1,559292
405183,1,1,237561
405186,1,1,559292
731592,1,1,10090
731593,1,1,9606
405116,1,1,237561
405117,1,1,559292
405118,1,1,559292
405119,1,1,559292
405121,1,1,559292
405122,1,1,559292
730725,1,1,10090
731598,1,1,9606
731599,1,1,9606
731602,1,1,9606
731604,1,1,9606
731586,1,1,9606
731589,1,1,10090
731590,1,1,10090
731700,1,1,9606
731676,1,1,9606
731677,1,1,9606
731680,1,1,9606
731687,1,1,9606
731691,1,1,9606
731663,1,1,10090
405074,1,1,559292
731622,1,1,9606
731624,1,1,10090
731625,1,1,9606
731629,1,1,9606
731605,1,1,9606
731614,1,1,9606
731692,1,1,9606
731693,1,1,9606
731567,1,1,10090
731571,1,1,10116
731646,1,1,9606
731647,1,1,9606
731652,1,1,9606
731631,1,1,9606
731634,1,1,9606
731638,1,1,9606
405157,1,1,559292
405158,1,1,559292
731576,1,1,9606
731578,1,1,9606
731581,1,1,9606
731582,1,1,9606
731535,1,1,10090
731563,1,1,9606
405113,1,1,559292
731671,1,1,10090
731675,1,1,9606
731653,1,1,9606
731654,1,1,9606
731656,1,1,9606
731760,1,1,10090
731762,1,1,9606
405141,1,1,559292
405142,1,1,559292
405124,1,1,559292
405125,1,1,559292
405126,1,1,559292
405127,1,1,237561
405129,1,1,559292
405131,1,1,559292
405068,1,1,559292
405069,1,1,559292
405070,1,1,559292
405133,1,1,559292
405134,1,1,559292
